Season,State,Area(hec),Production(Ton),Fertilizer,Pesticide,Yield(Ton/hector)
0,9,546872,727414,77224570.88,46218.48,1.330135754
2,25,751300,1521800,123857776,241929,2.025555703
0,4,20064,23583,1028861.44,621.12,1.175388756
2,20,281464,537876,28493809.76,53107.44,1.910993946
3,56,761911,3402713,113313366,230430.63,4.466024247
2,20,270608,551716,39166138.56,37003.36,2.038801514
3,2,849093,1248966,124179079.3,268200.69,1.470941346
3,34,4051084,9393991,379516122.3,1000771,2.318883291
1,9,105526,178240,13094439.04,3497.34,1.689062411
0,34,212132,453439,31237246.52,38911.68,2.137532291
4,17,1593071,1355660,247232323.2,267822.07,0.850972744
2,53,3817,12250,1397257.53,4740.39,3.209326696
1,53,5098,13451,2205629.64,8133.34,2.638485681
0,4,24706,27128,2725664.8,4658.86,1.098032867
2,22,254743,713222,37415244.4,75970.33,2.799770749
1,20,14703,55577,3746765.25,12853.95,3.779976875
3,43,17330,54665,715323.4,1159.2,3.154356607
1,34,1206829,3569520,110853915.9,362116.99,2.957767836
2,56,1634921,5097447,243807674.2,530523.93,3.117855236
2,22,265999,718304,40560152.48,75779.67,2.700401129
1,16,69640,161900,7672330,15374,2.324813326
2,63,208990,519600,31898178,67146.5,2.486243361
0,58,105349,241824,9413510.66,16123.29,2.295456056
1,16,38000,81100,2852980,2360,2.134210526
2,20,252163,591755,35819059.33,71213.79,2.346716211
3,2,3376000,5910000,449358400,537160,1.750592417
3,9,2842875,4684328,402644840,243858.75,1.647743218
3,43,13614,36579,1850213.26,7507.38,2.686866461
2,56,2526108,6376990,300930871.4,524482.68,2.524432843
3,0,1888683,3727039,295241932.5,614265.39,1.97335339
2,48,5884,16837,3070857.56,10058.28,2.861488783
2,53,3817,12250,4397257.53,13740.39,3.209326696
2,49,259892,500880,37496371.44,35181.64,1.927262093
3,0,1707340,2594392,201744212.8,349541.4,1.519552052
2,43,24411,60556,1192833.36,32.07,2.480684937
0,0,398316,398077,43766054.72,71646.36,0.999399974
1,25,11800,54700,882894,3050,4.63559322
1,59,26051,74184,7684.25,2882.15,2.847645004
1,42,360062,1163725,55809898.82,74414.88,3.23201282
1,20,17370,61915,983471.2,426.9,3.564478987
2,11,2802000,11236000,432607640,464340,4.009992862
3,42,37747,84636,4881737.54,3416.99,2.242191432
3,20,3062,9578,1699403.46,5203.88,3.128020901
3,0,1830682,3649129,303094587,436363.68,1.993316698
1,0,311437,610136,29741084.58,53401.77,1.959099272
2,43,27730,78489,378844.3,2849.1,2.830472413
1,0,399132,1189858,56670582.68,104765.64,2.981114017
1,22,70577,228104,11122305.52,23113.49,3.231987758
3,58,86751,212607,10082050.8,17892.81,2.450772902
2,22,257273,746954,37837932.08,81900.09,2.903351693
1,9,124874,246807,8252877.62,18715.98,1.97644826
2,45,11920,21340,202464,2304.8,1.790268456
3,9,2842875,4684328,401644840,240858.75,1.647743218
1,16,25100,50500,535933,2474,2.011952191
2,45,9790,23690,174016.8,944.1,2.419816139
2,40,72380,116365,8926484.8,17885.4,1.607695496
0,23,22569,48727,739005.19,5906.37,2.159023439
3,0,1830682,3649129,303094587,436363.68,1.993316698
2,40,72380,116365,8926484.8,17885.4,1.607695496
2,25,658500,1228400,99607470,102945,1.865451784
2,20,281464,537876,28493809.76,53107.44,1.910993946
0,0,495698,487719,48625636.74,122881.48,0.983903506
1,9,124874,246807,8252877.62,18715.98,1.97644826
2,23,102657,165907,8077837.69,20690.82,1.616129441
1,34,1295678,4671912,199991544.3,480357.64,3.605766247
3,2,3379000,5338000,429532090,737380,1.579757325
2,22,257273,746954,36837932.08,78900.09,2.903351693
0,9,533233,503448,58945301.36,96978.93,0.944142617
0,2,614160.1,418254,58789566.7,141398.424,0.681017865
3,2,942310,1292796,137100348,277116.1,1.371943416
3,58,162445,336416,14947225.65,39235.7,2.070953246
1,20,13953,44845,1196760.32,2302.14,3.214004157
0,4,22633,25671,729757.83,5889.09,1.134228781
2,63,168570,240310,25266577.4,25656.9,1.425579878
0,23,33646,78965,1156249.5,223.9,2.346935743
0,9,445393,615668,70242744.6,149887.55,1.38230282
3,63,5670,16050,26120.8,902.1,2.830687831
2,53,3817,12250,3397257.53,10740.39,3.209326696
0,34,423121,751970,36268425.57,119167.51,1.777198485
3,43,15688,43162,755988.48,7588.08,2.75127486
1,58,47290.01,149217,2922022.475,605.7033,3.155359874
2,43,33638,78705,2811579.52,2972.58,2.339764552
3,53,10920,26585,4186078.8,15379.2,2.43452381
2,45,11920,21340,797536,695.2,1.790268456
3,34,4051084,9393991,380516122.3,1003771,2.318883291
2,53,42779,103606,2199614.43,5122.54,2.421889245
2,49,133500,244741,19929960,40395,1.833265918
3,0,1636050,2574284,173249657,331570.5,1.573475138
2,49,261347,507404,40412350.17,53723.28,1.941495406
2,22,15228,16175,615561.28,365.64,1.062188075
3,53,12061,33581,459689.69,3346.58,2.784263328
2,63,201860,491660,27935045,61651,2.435648469
0,23,33136,77453,2232505.76,1934.88,2.337427571
3,23,62170,114027,5293478,947.2,1.834116133
2,20,275711,528524,37437701.44,18813.99,1.916949269
3,23,63601,158920,8601206.96,17988.33,2.498702851
0,2,614160.1,418254,58789566.7,141398.424,0.681017865
0,2,797000,743000,82585610,209190,0.932245922
2,31,244000,645600,33393000,73400,2.645901639
2,43,27630,77109,1234297.5,670.5,2.790770901
2,24,3939826,6300825,656999651.5,1291142.58,1.59926479
2,25,792207,1808275,119405722.8,271272.45,2.282578922
1,34,1376387,4257111,146117767.6,280041.27,3.092960773
2,42,942025,2611754,142365331.3,323708.75,2.772489053
1,59,29947,75449,1520799.12,882.51,2.519417638
1,10,339990,1463054,53396682.4,110796.3,4.303226565
0,34,288129,605612,31552429.68,51507.09,2.101877978
3,63,200,250,1980966,5938,1.25
2,45,14790,21220,599830.7,2302.5,1.434753212
1,59,2829,6741,1711074.23,5264.46,2.382820785
2,40,71810,114896,4647582,4133.5,1.6
2,25,802674,1749613,124372994.6,299016.12,2.179730501
2,20,280816,567662,26679738.08,67012.16,2.021473135
2,49,122267,146191,10662258.64,13676.07,1.195670132
1,59,2829,6741,1711074.23,5264.46,2.382820785
0,9,533233,503448,58945301.36,96978.93,0.944142617
1,58,47334,144706,5474511.94,9620.22,3.057125956
1,20,13953,44845,803239.68,3697.86,3.214004157
2,24,3905319,5441525,495748289.5,850170.18,1.393362488
1,42,324525,990578,38291635,36924,3.052393498
3,42,43861,144235,751900.74,2789.19,3.288456716
1,25,3900,10700,1617137,4986,2.743589744
0,9,534477,477325,56905238.18,109240.17,0.8930693
0,9,549012,725206,84694484.92,175173.96,1.320929233
3,43,16637,47452,300863.19,1674.38,2.852196911
3,0,1762324,3213979,272605325.7,293595.08,1.823716297
2,4,16862,36979,2415898.5,9098.3,2.193037599
2,2,1735411,3421253,271223107.8,653456.18,1.971436737
0,2,153608.9,105328,9641988.23,11257.869,0.685689436
2,2,1357726,3612589,230203017.8,493358.62,2.660764396
3,2,1016623,674135,157534937.9,326485.59,0.663112088
0,2,150654,126012,24237558.08,46715.82,0.836433151
3,42,52005,106335,894669.15,4478.7,2.04470724
1,34,1376387,4257111,146117767.6,280041.27,3.092960773
3,0,1875601,3297591,311200679.5,609948.33,1.758151654
2,56,3003673,8233806,292870578.4,774954.98,2.741245801
2,25,722100,1225500,101289184,58989,1.697133361
2,31,153110,335700,12494923.7,32277.5,2.19254131
3,53,11411,28051,4477772.6,16174.24,2.458242047
2,20,246539,620027,34815100.16,81684.82,2.514924616
2,42,1079193,2599170,104624268.4,306965.97,2.408438528
2,49,275746,5488,24242746.82,79481.26,0.019902374
1,34,1401841,4541328,135618731,358478.66,3.239545712
0,2,137925,154026,15137006.25,30273.75,1.116737357
2,20,261319,544497,40776158.88,77235.27,2.083648721
3,23,4003,13135,3607025.49,10959.22,3.281289033
3,34,4002092,11282409,648139322.4,1397732.2,2.819127846
0,9,2939790,4444354,284599184.3,752345.4,1.511793019
2,22,254743,713222,35415244.4,69970.33,2.799770749
2,20,259805,523203,30657987,29568.8,2.013829603
1,59,29947,75449,2520799.12,3882.51,2.519417638
0,9,522698,903286,81293573.12,195625.24,1.728122166
2,1,1206255,3941000,177903254,361939.05,3.267136717
3,20,4090,11649,1612799.7,4977.5,2.848166259
3,58,147384,266674,12588068.32,29372.16,1.809382294
0,0,340830,334655,51108130.6,51941.1,0.981882463
1,25,33700,96000,303827,4586,2.848664688
2,45,9790,23690,3825983.2,12944.1,2.419816139
1,42,343122,1035706,46080170.88,21880.98,3.018477393
3,58,174714,346022,14261743.2,41667.06,1.980505283
3,53,10920,26585,1186078.8,6379.2,2.43452381
0,2,678000,563000,106622580,144720,0.830383481
3,23,12836,54206,150286.72,1764.12,4.222966656
1,59,18175,40620,321129.25,2001.5,2.234938102
3,4,148,187,1980256.8,5976.32,1.263513514
2,42,1075993,2770413,127033080.6,219958.53,2.574750022
3,0,1748715,2670560,162550849.1,428178.75,1.527155654
1,34,1390148,4289454,135596849,327635.52,3.08560959
3,4,119,238,3981457.42,11979.77,2
2,22,265999,718304,40560152.48,75779.67,2.700401129
3,63,4520,12220,2286246.8,7508.4,2.703539823
2,10,2204046,7225373,231915402,589092.42,3.278231489
1,42,343122,1035706,46080170.88,21880.98,3.018477393
2,10,1396651,3222776,133240516,320196.24,2.307502733
2,49,261663,545186,35458780.4,69115.53,2.083542572
2,2,1527103,2894101,246696106.6,531486.05,1.895157694
1,9,124874,246807,9252877.62,21715.98,1.97644826
2,56,2062870,5956396,320436403.4,347687.9,2.887431588
2,53,24142,57514,714476.86,2964.5,2.382321266
3,44,495113,1690109,71742258.48,154387.29,3.413582354
1,59,24595,67107,1883796.45,2116.35,2.728481399
1,53,2015,5831,662447.2,2335.05,2.893796526
0,2,781000,681000,91657520,158010,0.871959027
0,2,149362.86,77860,16911594.17,28366.2006,0.521280859
1,58,41079,111850,1888948.93,4269.75,2.722802405
2,56,1519656,5233690,230887282,525879.6,3.443996536
2,43,33728,90072,806970.24,3568,2.670540797
3,44,495113,1690109,72742258.48,157387.29,3.413582354
3,42,52005,106335,1105330.85,1521.3,2.04470724
2,48,7303,10799,278463.6,882.13,1.478707381
1,0,389140,1155877,56682312,114633.4,2.970337154
1,34,1401233,4520656,176951466.4,302271.26,3.226198641
1,16,29500,65800,1900245,1920,2.230508475
0,31,88370,200290,3730956,10627.3,2.266493154
1,16,29500,65800,2900245,1080,2.230508475
2,20,281464,537876,27493809.76,50107.44,1.910993946
3,43,13193,36118,1978172.75,7382.45,2.737663913
3,23,63862,162180,4786851.5,7351.7,2.53953838
2,59,6068496,12849116,617775496.5,1571808.96,2.117347692
2,10,1794991,7949437,268971841.4,586347.03,4.428677915
3,42,43192,94196,4235523.84,5253.36,2.180866827
3,58,88990,254450,10433930.4,20366.7,2.859310035
2,1,1244000,4041000,175745560,323880,3.248392283
2,49,259892,500880,38496371.44,38181.64,1.927262093
2,59,5631949,11938078,931523048.4,1339667.76,2.11970634
0,2,150654,126012,23237558.08,43715.82,0.836433151
0,0,144766,209122,20481045.2,41668.1,1.444551898
3,56,741258,3519409,113703659.5,272678.04,4.747886701
2,43,27219,71279,1285359.36,1343.22,2.618722216
3,43,13193,36118,978172.75,4382.45,2.737663913
2,56,1563887,5243250,249662471.4,535360.45,3.352703872
1,9,95682,176656,12909169.24,10265.94,1.846282477
2,2,1735411,3421253,271223107.8,653456.18,1.971436737
0,9,2939790,4444354,284599184.3,752345.4,1.511793019
2,49,275746,5488,24242746.82,79481.26,0.019902374
0,34,283859,575294,32251632.89,50448.98,2.026689307
2,42,1079193,2599170,103624268.4,303965.97,2.408438528
2,11,2818000,10542000,469071360,920940,3.740951029
0,4,22633,25671,1270242.17,110.91,1.134228781
0,0,539665,557764,46978913.05,122312.9,1.033537472
1,34,1376387,4257111,144117767.6,274041.27,3.092960773
3,4,550,883,1920530.5,5851.5,1.605454545
2,45,12070,20880,978033.6,5016.9,1.729908865
2,31,244000,645600,34393000,76400,2.645901639
2,1,1558900,5194600,265756664,570793,3.332221438
1,59,2829,6741,3711074.23,11264.46,2.382820785
3,58,148893,335529,12131067.62,19267.53,2.253490762
2,40,80579,137418,4229533.27,8950.54,1.705382296
2,59,5842029,13241518,879912697.8,1921869.57,2.266595732
1,16,69640,161900,8672330,18374,2.324813326
1,34,1290020,4351753,192741419.2,419706.6,3.373399637
0,0,196188,280693,27616540.48,58742.04,1.430734805
3,43,14130,39236,866935.2,4337.1,2.776786978
1,59,26051,74184,992315.75,117.85,2.847645004
2,22,255270,602410,22166410.9,57817.5,2.359893446
1,20,12654,39797,810028.16,1861.14,3.145013434
3,53,10920,26585,5186078.8,18379.2,2.43452381
2,53,4650,13501,2275437,8209.5,2.90344086
1,59,21621,45666,92667.84,7054.11,2.112113223
0,58,60418,160894,7540606.38,13937.94,2.663014333
3,34,4010973,10410533,600854728.4,1231401.63,2.595513109
0,2,153608.9,105328,9641988.23,11257.869,0.685689436
1,58,49693,153463,6823665.92,15883.34,3.088221681
1,0,327468,622358,29001395.56,75867,1.90051547
3,4,306,589,953855.2,2905.14,1.924836601
0,58,120217,235849,7877439.6,22862.93,1.961860635
3,58,86751,212607,11082050.8,20892.81,2.450772902
1,16,69640,161900,7672330,15374,2.324813326
2,44,1189264,4135049,189898620.8,407242.4,3.476981562
1,22,71877,231509,10015150.25,22156.95,3.220905157
2,10,2204046,7225373,231915402,589092.42,3.278231489
0,34,247978,642310,36002628.5,80792.3,2.590189452
3,42,45326,109309,3835160.8,5051.06,2.411618056
0,23,33102,76631,2997077.92,4923.66,2.314996073
2,20,259805,523203,29657987,26568.8,2.013829603
2,59,5719933,12476923,565158968.3,1369783.92,2.181305795
2,10,1442841,3554113,218115383.3,495994.35,2.463274193
2,16,1488200,2098200,155231588,294522,1.409891144
1,58,41079,111850,1888948.93,4269.75,2.722802405
3,23,3929,13846,3583015.23,10939.17,3.524051922
3,22,147295,471608,19299389.2,36499.15,3.201792322
0,0,276486,338015,45316934.72,88240.38,1.222539297
2,63,141000,205000,6930800,19890,1.453900709
1,59,25121,54221,1172849.31,2970.96,2.158393376
1,59,4292,9411,593676.36,1927,2.192684063
2,24,4052587,8793273,620058957.8,1415405.45,2.16979253
1,42,209257,935326,17670903.38,28943.97,4.469747726
1,20,17370,61915,983471.2,426.9,3.564478987
2,25,741042,1584355,113017942.2,232543.86,2.138009721
2,40,71810,114896,4647582,4133.5,1.6
3,34,4126706,9653580,405461359.9,981409.44,2.339294343
3,22,147295,471608,23299389.2,48499.15,3.201792322
2,49,261347,507404,42412350.17,59723.28,1.941495406
3,23,13624,63050,209812.8,1231.6,4.627862595
2,20,259805,523203,30657987,29568.8,2.013829603
0,0,196188,280693,28616540.48,61742.04,1.430734805
2,1,1211149,3299000,172242753,106003.41,2.72385974
3,23,12836,54206,1849713.28,7764.12,4.222966656
2,11,3046000,12638000,464799500,1060100,4.149047932
2,10,1725730,7115195,248350727.7,462947.1,4.123005916
0,0,307988,355825,48159886.68,64917.12,1.155320987
2,40,71810,114896,7647582,13133.5,1.6
2,24,3928815,4707499,557977697.6,341593.35,1.198198184
1,20,13953,44845,196760.32,697.86,3.214004157
4,25,672600,1042300,63011342,205506,1.549658043
1,16,74896,195623,9864136.96,18711.52,2.611928541
2,24,3902881,5634972,519644325.4,621460.96,1.443798056
1,16,69640,161900,8672330,18374,2.324813326
1,20,12654,39797,2189971.84,10861.14,3.145013434
2,40,73139,106899,9567854.11,16747.53,1.461586841
1,53,5716,14863,2435259.2,7342.36,2.600244927
1,59,29947,75449,520799.12,2117.49,2.519417638
2,2,1357726,3612589,231203017.8,496358.62,2.660764396
1,25,3900,10700,3617137,10986,2.743589744
3,53,12061,33581,459689.69,3346.58,2.784263328
2,10,1905726,5792415,312560145.9,445374.24,3.039479442
2,63,155000,220990,12341900,28200,1.425741935
1,9,116220,166198,7591274.8,9406.2,1.430029255
2,20,252163,591755,36819059.33,74213.79,2.346716211
3,2,3358901,4383502,330859418.8,971081.29,1.305040547
3,0,1636050,2574284,174249657,334570.5,1.573475138
2,45,15874,21957,1431648.8,4396.54,1.383205241
2,2,4273000,3278000,403524910,1065250,0.767142523
3,56,741258,3519409,112703659.5,269678.04,4.747886701
2,53,4650,13501,1275437,5209.5,2.90344086
2,45,11920,21340,797536,695.2,1.790268456
2,48,5973,17260,2084637.75,6909.45,2.889670182
1,53,5689,15537,3383653.74,10805.31,2.73105994
3,34,4051084,9393991,379516122.3,1000771,2.318883291
2,48,6405,12063,1345857.35,4334.7,1.883372365
3,53,11411,28051,4477772.6,16174.24,2.458242047
2,16,1457100,2466400,152642023,387417,1.692677236
2,31,222800,597670,31192372,57156,2.682540395
3,53,10920,26585,4186078.8,15379.2,2.43452381
1,58,37186,83239,680670.28,75.36,2.238449954
0,0,495698,487719,49625636.74,125881.48,0.983903506
3,43,6417,19052,3389294.11,10010.73,2.968988624
2,49,118601,132690,9643060.17,24836.26,1.118793265
2,11,2519000,7940000,245877200,721510,3.152044462
0,58,70498.28,170262,7710469.29,4919.5872,2.415122752
0,23,32560,41798,3073499.2,464.8,1.283722359
1,25,79800,242000,10255578,10152,3.032581454
1,58,47290.01,149217,1922022.475,2394.2967,3.155359874
3,34,4051084,9393991,380516122.3,1003771,2.318883291
0,23,32604,37918,2349373.6,783.36,1.162986137
3,2,3167000,4702000,497100970,1036110,1.484685823
1,34,1376387,4257111,145117767.6,277041.27,3.092960773
2,9,744230,862282,75985129.9,191942.1,1.158623006
2,48,8105,15279,2139816.35,6811.65,1.885132634
2,63,141000,205000,8930800,25890,1.453900709
3,44,742508,2533895,118434797.6,253877.8,3.41261643
3,20,15277,50503,537662.47,2333.52,3.305819205
3,44,495113,1690109,71742258.48,154387.29,3.413582354
1,0,311437,610136,31741084.58,59401.77,1.959099272
1,42,73863,184064,4992610.21,12465.75,2.491964854
2,43,27630,77109,2234297.5,3670.5,2.790770901
2,48,5973,17260,2084637.75,6909.45,2.889670182
1,20,12364,41864,350642.4,4021.76,3.385959236
1,20,12654,39797,1189971.84,7861.14,3.145013434
2,45,9790,23690,3825983.2,12944.1,2.419816139
2,59,5631949,11938078,930523048.4,1336667.76,2.11970634
2,24,3902881,5634972,516644325.4,612460.96,1.443798056
2,63,191230,443450,27868080.8,60105.9,2.318935313
1,2,206730,441540,17294684.1,44749.8,2.135829343
2,17,5514025,6663769,582203473.3,1479786.75,1.208512656
0,2,678000,563000,107622580,147720,0.830383481
2,42,1048427,2667359,156102791.6,319012.37,2.544153289
3,53,10920,26585,1186078.8,6379.2,2.43452381
2,42,1117720,3218289,184240454.4,359847.6,2.879333822
1,53,5098,13451,1205629.64,5133.34,2.638485681
2,20,273662,540128,30949374.02,48205.64,1.973704789
2,22,265999,718304,39560152.48,72779.67,2.700401129
1,34,1556662,4358011,218664932.5,128099.58,2.799587194
3,20,9923,31208,1732733.67,6816.94,3.145016628
0,9,445393,615668,69242744.6,146887.55,1.38230282
3,34,4051084,9393991,379516122.3,1000771,2.318883291
1,2,300000,1025000,42347000,78000,3.416666667
2,22,265999,718304,42560152.48,81779.67,2.700401129
2,10,1442841,3554113,217115383.3,492994.35,2.463274193
2,56,2848794,7056175,299342507.2,760174.38,2.476898997
1,2,293000,652000,29743620,55530,2.225255973
1,42,284632,822692,34350352.72,56619.04,2.890370724
2,42,1102221,2734838,170748076.2,184377.57,2.481206582
2,40,82125,116997,3113950,8816.25,1.424621005
1,34,1366273,4166145,135537461.5,343230.98,3.049277121
3,63,4520,12220,2286246.8,7508.4,2.703539823
3,0,1890960,3767357,285789620,649836,1.992298621
2,56,2108904,5841539,205739317.9,497136.96,2.76994069
1,16,25100,50500,1464067,3526,2.011952191
3,23,63883,162272,7057739.52,15275.54,2.5401437
0,2,183635.05,254351,21452032.24,34399.711,1.385089611
3,53,10324,23489,1270523.52,5593.08,2.275184037
1,0,319480,573189,29622130.4,70675.2,1.794131088
3,43,13614,36579,149786.74,1507.38,2.686866461
2,48,7303,10799,3278463.6,9882.13,1.478707381
1,25,84200,267900,10105184,15786,3.181710214
0,22,34235,94357,3880203.6,6666.95,2.756155981
1,23,9791,39910,825863.28,3943.89,4.076192422
3,23,69659,118514,4546856.06,5628.39,1.701345124
2,56,2578000,8191000,341905200,406480,3.177269201
2,25,722100,1225500,101289184,58989,1.697133361
1,20,13953,44845,803239.68,3697.86,3.214004157
2,53,3817,12250,1397257.53,4740.39,3.209326696
3,4,119,238,1981457.42,5979.77,2
1,42,343122,1035706,43080170.88,12880.98,3.018477393
2,43,24411,60556,192833.36,2967.93,2.480684937
0,2,797000,743000,81585610,206190,0.932245922
3,9,2736591,4333716,347490036.6,596050.02,1.583618451
1,59,21621,45666,92667.84,7054.11,2.112113223
1,59,26051,74184,1992315.75,3117.85,2.847645004
1,58,41079,111850,888948.93,1269.75,2.722802405
